ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Condensador Tokyo cassette f/c 18000btu cch18-c-18chr1 desc horiz 220v/50hz;1;2620000;;;;;;AATCCH18-C-18CHR1;;;TOKYO;7841175010851;;;33,50;58,50;92,00;45,07;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-C-18CHR1.jpg;;;;;
;Condensador Tokyo cassette f/c 48000btu  cm16-c-48chr1 380-420v 50hz horizontal;1;4546000;;;;;;AATCM16-C-48CHR1;;;TOKYO;7841175007486;;;43,00;120,00;103,00;132,87;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-C-48CHR1.jpg;;;;;
;Condensador Tokyo casette slim f/c36000btu cch18-cs-36chr1 desc vert 380v/3/50hz;1;3924000;;;;;;AATCCH18-CS-36CHR1;;;TOKYO;7841175010905;;;57,50;69,00;57,50;57,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CS-36CHR1.jpg;;;;;
;Condensador Tokyo cassette slim f/c48000btu cch18-cs-48chr1 desc vert380v/3/50hz;1;4546000;;;;;;AATCCH18-CS-48CHR1;;;TOKYO;7841175010912;;;76,00;87,50;76,00;126,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CS-48CHR1.jpg;;;;;
;Condensador Tokyo cassette f/c12000btu cch18-c-12chr1 desc horiz 220v/50hz;1;2127000;;;;;;AATCCH18-C-12CHR1;;;TOKYO;7841175010844;;;33,50;58,50;92,00;45,07;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-C-12CHR1.jpg;;;;;
;Condensador Tokyo ducto vertical f/c 36000btu mod cch18-dv-36chr1 380v/3/50hz;1;3684000;;;;;;AATCCH18-DV-36CHR1;;;TOKYO;7841175011056;;;57,50;69,00;57,50;59,70;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-DV-36CHR1.jpg;;;;;
;Condensador Tokyo cm17-36chr1 36000btu f/c piso/techo 380v/50hz;1;4048000;;;;;;AATCM17-36CHR1;;;TOKYO;7841175008933;;;74,00;80,00;74,00;109,52;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM17-36CHR1.jpg;;;;;
;Condensador Tokyo ducto vertical f/c 60000btu mod cch18-dv-60chr1 380v/3/50hz;1;4916000;;;;;;AATCCH18-DV-60CHR1;;;TOKYO;7841175011070;;;76,00;87,50;76,00;126,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-DV-60CHR1.jpg;;;;;
;Condensador Tokyo ducto vertical f/c 48000btu mod cch18-dv-48chr1 380v/3/50hz;1;4670000;;;;;;AATCCH18-DV-48CHR1;;;TOKYO;7841175011063;;;76,00;87,50;76,00;126,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-DV-48CHR1.jpg;;;;;
;Condensador Tokyo ducto vertical f/c 120000btu cm18-dv-120chr1 380-400v 3n 50hz;1;15518000;;;;;;AATCM18-DV-120CHR1;;;TOKYO;7841175011353;;;106,00;73,00;132,00;255,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM18-DV-120CHR1.jpg;;;;;
;Condensador Tokyo extense 12000btu cafh19-12chr1 kit incluido;1;909000;;;;;;AATOCAFH19-12CHR1;;;TOKYO;7841175012541;;;78,00;34,50;57,00;38,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-12CHR1.jpg;;;;;
;Condensador Tokyo extense cae19-12chr1 12000btu c/control kit incluido;1;909000;;;;;;AATOCAE19-12CHR1;;;TOKYO;7841175012466;;;34,50;57,00;78,00;38,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-12CHR1.jpg;;;;;
;Condensador Tokyo extense 12 mts 24000btu cafh19-24chr1 kit incluido;1;1998000;;;;;;AATOCAFH19-24CHR1;;;TOKYO;7841175012589;;;43,50;72,50;94,50;74,51;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-24CHR1.jpg;;;;;
;Condensador Tokyo extense 18000btu cafh19-18chr1 kit incluido;1;1502000;;;;;;AATOCAFH19-18CHR1;;;TOKYO;7841175012565;;;92,00;40,00;62,00;57,04;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-18CHR1.jpg;;;;;
;Condensador Tokyo extense cae19-18chr1 18000btu c/control kit incluido;1;1502000;;;;;;AATOCAE19-18CHR1;;;TOKYO;7841175012480;;;40,00;62,00;92,00;57,04;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-18CHR1.jpg;;;;;
;Condensador Tokyo extense cae19-24chr1 24000btu c/control kit incluido;1;1998000;;;;;;AATOCAE19-24CHR1;;;TOKYO;7841175012503;;;43,50;72,50;94,50;74,51;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-24CHR1.jpg;;;;;
;Condensador Tokyo mod 60chr1 60000btu/h piso/techo gas ecologico r410a fc/c;1;5078000;;;;;;AATCCH19-PT-60CHR1N;;;TOKYO;7841175013357;;;76,00;87,50;76,00;126,35;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH19-PT-60CHR1N.jpg;;;;;
;Condensador Tokyo mod ca17-c-18chr1 18000btu/h cassete gas eco r410a f/c 1 horiz;1;2491000;;;;;;AATCA17-C-18CHR1;;;TOKYO;7841175009053;;;40,00;62,00;92,00;57,04;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA17-C-18CHR1.jpg;;;;;
;Condensador Tokyo extense cae19-36chr1 36000btu kit incluido;1;3650000;;;;;;AATOCAE19-36CHR1;;;TOKYO;7841175012527;;;19,50;89,00;110,50;68,00;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-36CHR1.jpg;;;;;
;Condensador Tokyo mod ca17-c-48chr1 48000btu/h cassete gas eco r410a f/c 3 horiz;1;4546000;;;;;;AATCA17-C-48CHR1;;;TOKYO;7841175009114;;;43,00;137,00;109,00;160,53;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA17-C-48CHR1.jpg;;;;;
;Condensador Tokyo mod ca17-pt-48chr1 48000btu/h piso/techo gas ecologico r410a f;1;4511000;;;;;;AATCA17-PT-48CHR1;;;TOKYO;7841175009176;;;43,00;138,00;109,00;161,70;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA17-PT-48CHR1.jpg;;;;;
;Condensador Tokyo optima inverter 12000btu ctfh18-12chc/control kit incluido;1;1225000;;;;;;AATOCTFH18-12CHRDI1;;;TOKYO;7841175011476;;;79,80;35,60;58,50;41,55;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-12CHRDI1.jpg;;;;;
;Condensador Tokyo optima inverter 18000btu ctfh18-18chc/control kit incluido;1;1932000;;;;;;AATOCTFH18-18CHRDI1;;;TOKYO;7841175011490;;;86,30;36,10;59,00;45,95;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-18CHRDI1.jpg;;;;;
;Condensador Tokyo optima inverter 24000btu ctfh18-24chc/control kit incluido;1;2607000;;;;;;AATOCTFH18-24CHRDI1;;;TOKYO;7841175011513;;;91,00;39,20;63,50;56,63;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-24CHRDI1.jpg;;;;;
;Condensador Tokyo mod cm16-48chr1 48000btu f/c piso/techo 380v-50hz;1;4511000;;;;;;AATCM16-48CHR1;;;TOKYO;7841175007738;;;74,00;80,00;74,00;109,52;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-48CHR1.jpg;;;;;
;Condensador Tokyo piso/techo inverter mod 60chr1 60000btu f/c 380v/3p;1;5332000;;;;;;AATCCH18-PTI-60CHR1;;;TOKYO;7841175011650;;;96,40;114,50;40,20;110,93;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-60CHR1.jpg;;;;;
;Condensador Tokyo piso/techo inverter mod 48chr1 48000btu f/c 380v/3p;1;4736000;;;;;;AATCCH18-PTI-48CHR1;;;TOKYO;7841175011704;;;96,40;144,50;40,20;139,99;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-48CHR1.jpg;;;;;
;Condensador Tokyo optima vrf inverter 105.094 btu/h 380~415,50,3;1;30914000;;;;;;AARV-CTO105CHRI1;;;TOKYO;7841175013111;;;98,00;81,00;185,00;367,13;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV-CTO105CHRI1.jpg;;;;;
;Condensador Tokyo piso/techo inverter mod 36chr1 36000btu f/c 380v/3p;1;4250000;;;;;;AATCCH18-PTI-36CHR1;;;TOKYO;7841175011780;;;112,00;90,00;48,50;122,22;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-36CHR1.jpg;;;;;
;Condensador Tokyo p/cassette f/c 60000btu mod cm16-c-60chr1 380-420v 50hz horizo;1;4966000;;;;;;AATCM16-C-60CHR1;;;TOKYO;7841175007523;;;44,00;121,00;104,00;138,42;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-C-60CHR1.jpg;;;;;
;Condensador Tokyo swing sway 24000btu ctfh18-24chr1 kit incluido;1;1998000;;;;;;AATOCTFH18-24CHR1;;;TOKYO;7841175011438;;;91,00;39,20;63,50;56,63;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-24CHR1.jpg;;;;;
;Condensador Tokyo r410a f/c p/ducto 36000btu mod cm16-36dchr1 - 380-420v 50hz;1;4100000;;;;;;AATCM16-36DCHR1;;;TOKYO;7841175008124;;;50,00;87,00;110,00;119,63;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-36DCHR1.jpg;;;;;
;Congel. horiz. Tokyo tcon4002tcv dob tap/ciega+vidrio desliz.;1;2753000;;;;;;CGTCON4002TCV;;;TOKYO;7841175004195;;;136,00;88,00;69,00;206,45;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON4002TCV.JPG;;;;;
;Congelador p/helados Tokyo mod tconp400 333 net 2t/vid. desliz.;1;2613000;;;;;;CGTCONP400;;;TOKYO;7841175004201;;;74,00;85,00;115,00;180,84;;;;;;;;;;;400 LTS,  TAPA CORREDIZA, 7 NIVELES DE TEMPERATURA, PERILLA ENCENDIDO Y APAGADO, REGULADOR DE TEMP., CLASE CLIMáTICA T, CON CANASTILLA, LUZ INDICADORA, FUNCIONES REFRIGERADOR,MANTENEDOR Y CONGELADOR, INTERIOR RECUBIERTO DE EPOXI, GAS ECOLóGICO, CON LLAVE Y CERRADURAS, RUEDITAS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONP400.JPG;;;;;
;Condensador Tokyo swing sway 30000btu ctfh18-30chr1 kit incluido;1;2573000;;;;;;AATOCTFH18-30CHR1;;;TOKYO;7841175011452;;;101,50;42,50;72,00;77,65;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-30CHR1.jpg;;;;;
;Congelador Tokyo horiz. tcon400cv 380 net t/ciega+vidrio desliz.;1;2729000;;;;;;CGTCON400CV;;;TOKYO;7841175009855;;;133,60;88,50;74,80;221,10;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON400CV.jpg;;;;;
;Congelador para helados Tokyo mod tconp500 415 net 2tapas vidrio desliz;1;3145000;;;;;;CGTCONP500;;;TOKYO;7841175004218;;;137,00;88,00;78,00;235,09;;;;;;;;;;;500 LTS, TAPA CORREDIZA, 7 NIVELES DE TEMPERATURA, PERILLA ENCENDIDO Y APAGADO, REGULADOR DE TEMP., CLASE CLIMáTICA T, CON CANASTILLA, LUZ INDICADORA, FUNCIONES REFRIGERADOR,MANTENEDOR Y CONGELADOR, INTERIOR RECUBIERTO DE EPOXI, GAS ECOLóGICO, CON LLAVE Y CERRADURAS, RUEDITAS.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONP500.JPG;;;;;
;Congelador p/helados Tokyo tconh220r 132 net vid.curvo desliz.;1;1813000;;;;;;CGTCONH220R;;;TOKYO;7841175008261;;;65,60;88,00;72,00;103,91;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONH220R.JPG;;;;;
;Congelador p/helados Tokyo tconh350r 263 net 2t/vid.curvo desliz.;1;2729000;;;;;;CGTCONH350R;;;TOKYO;7841175008278;;;108,00;88,00;72,00;171,07;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCONH350R.JPG;;;;;
;Congelador Tokyo mod tcon350df 290 net t/ ciega+vidrio desliz;1;2063000;;;;;;CGTCON350DF;;;TOKYO;7841175012855;;;115,50;86,50;70,00;174,84;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON350DF.jpg;;;;;
;Congelador Tokyo mod tcon120df 1t/cieg/ 100l net;1;1141000;;;;;;CGTCON120DF;;;TOKYO;7841175012848;;;57,80;87,00;52,00;65,37;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON120DF.jpg;;;;;
;Congelador Tokyo tcon160df 143 net 2func+tapa ciega+luz led+int bla;1;1469000;;;;;;CGTCON160DF;;;TOKYO;7841175012343;;;66,50;87,00;57,80;83,60;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON160DF.jpg;;;;;
;Congelador Tokyo tcon230df 191 net t/ciega+vidrio desliz.;1;1699000;;;;;;CGTCON230DF;;;TOKYO;7841175012350;;;98,50;87,00;54,50;116,76;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON230DF.jpg;;;;;
;Cortacesped Trapp lf-600g naftero 6.5hp s/ bolsa;1;1920000;;;;;;EDPCLF600G;;;TRAPP;7899812225595;;;82,00;44,00;61,50;55,47;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF600G.jpg;;;;;
;Cortacesped manual Trapp master 2001;1;454000;;;;;;EDPCM2001;;;TRAPP;7896260207425;;;42,00;24,00;66,00;16,63;;;;;;;;;;;PRáCTICO Y EFICIENTE.MANGO PLEGABLE PARA FACILITAR SU TRANSPORTE Y ALMACENAMIENTO.3 ALTURAS DE CORTE.CUCHILLA TRAVéS DE SISTEMA DE AUTO-AFILADO DE CUCHILLAS ROTATIVAS.RUEDAS DE POLIPROPILENO.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES SUJETAS A OXIDACIóN.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCM2001.jpg;;;;;
;Congelador Tokyo tcon520df 512 net 2 t/ciega;1;3246000;;;;;;CGTCON520DF;;;TOKYO;7841175012367;;;170,00;87,00;76,00;281,01;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTCON520DF.jpg;;;;;
;Congelador Tokyo vertical frio humedo 5 cajones neto 157 lts 220v;1;2025000;;;;;;CGTOK157L;;;TOKYO;7841175012862;;;58,50;145,00;58,50;124,06;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/CGTOK157L.jpg;;;;;
;Cortacesped Trapp lf-80g naftero 3.5hp s/ bolsa;1;1660000;;;;;;EDPCLF80G;;;TRAPP;7899812225601;;;82,00;44,00;61,50;55,47;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF80G.jpg;;;;;
;Cortacesped Trapp lf-90g naftero 3,5 hp c/bolsa;1;2003000;;;;;;EDPCLF90G;;;TRAPP;7899812224482;;;82,00;44,00;61,50;55,47;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF90G.jpg;;;;;
;Cortacesped Trapp mb-51e electrico 2500w c/ bolsa;1;2671000;;;;;;EDPCMB51E;;;TRAPP;7896260229595;;;60,00;40,00;100,00;60,00;;;;;;;;;;;CORTADORA DE CéSPED ELéCTRICA ADECUADA PARA EL CORTE Y LA RECOLECCIóN DE PASTOS EN LAS ZONAS MEDIANAS Y GRANDESPRODUCTOS DE úLTIMA GENERACIóN, EFICIENTE Y SEGURA.SISTEMAS DE ARRANQUE MANUAL Y ACELERACIóN.RUEDAS RECUBIERTO DE NEUMáTICOS DE CAUCHO.9 ALTURAS DE CORTE.GAMA DE CORTE DE 51 CMHOJA DE ACERO CON LA INDUCCIóN DE ENDURECIMIENTO DE LA VANGUARDIA.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES S;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCMB51E.jpg;;;;;
;Cortacesped Trapp lf-80rm naftero 3.5hp s/ bolsa;1;2075000;;;;;;EDPCLF80RM;;;TRAPP;7899812225618;;;82,00;44,00;61,50;55,47;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCLF80RM.jpg;;;;;
;Cortacesped Trapp mc-500g naftero 5hp s/ bolsa;1;2095000;;;;;;EDPCMC500;;;TRAPP;7896260200341;;;60,00;42,50;80,50;51,32;;;;;;;;;;;GASOLINA CORTADORA DE CéSPED DE CORTE GRAMOS RECOMENDADOS PARA áREAS MEDIANAS Y GRANDES.PRODUCTOS DE úLTIMA GENERACIóN, EFICIENTE Y SEGURA.EQUIPADO CON MOTOR DE 4 TIEMPOS.SISTEMAS DE ARRANQUE MANUAL Y ACELERACIóN.MANGO PLEGABLE, CON REVESTIMIENTO DE PVC FLEXIBLE, ALTAMENTE AISLANTE.RUEDAS RECUBIERTAS CON NEUMáTICOS DE PVC.5 ALTURAS DE CORTE.HOJA DE ACERO CON LA INDUCCIóN DE ENDURECIMIENTO DE LA VANGUARDIA.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES SUJETAS A OXIDACIóN.PINTAR CON PINTURA DE POLIéSTER EN POLVO CURADO EN UN HORNO A 180 ° C, GARANTIZANDO UNA MAYOR DURABILIDAD Y MEJOR ACABADO.TIENE EL LADO DE SALIDA.EQUIPO CON INCLINACIóN MáXIMA DE 15 º DE TRABAJO;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCMC500.jpg;;;;;
;Cortacesped Trapp mc40l electrico 1300w c/ bolsa;1;1281000;;;;;;EDPC1HP;;;TRAPP;7896260201614;;;44,00;31,00;82,00;27,96;;;;;;;;;;;5 ALTURAS DE CORTERUEDAS CON NEUMáTICOS RECUBIERTOS DE PVCCON 10 METROS DE CABLE ELéCTRICOMOTOR WEG;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPC1HP.jpg;;;;;
;Cortacesped Trapp mc-60e electrico 2500w c/ bolsa;1;2235000;;;;;;EDPC60E;;;TRAPP;7896260200280;;;58,00;43,50;80,50;50,78;;;;;;;;;;;CORTADORA DE CéSPED ELéCTRICA ADECUADA PARA EL CORTE Y LA RECOLECCIóN DE HIERBAS EN LOS HUERTOS FAMILIARES, PARQUES, CAMPOS DE FúTBOL Y OTROS.PRODUCTOS DE úLTIMA GENERACIóN, EFICIENTE Y SEGURA.5 ALTURAS DE CORTE.RUEDAS RECUBIERTAS CON NEUMáTICOS DE PVC.HOJA DE ACERO CON LA INDUCCIóN DE ENDURECIMIENTO DE LA VANGUARDIA.ESTABLECER PARA LA FIJACIóN DE LA CUCHILLA DE CORTE MUY RESISTENTE, LO QUE EL AIS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPC60E.jpg;;;;;
;Cortacesped Trapp mc-50e electrico 2500w s/ bolsa;1;1976000;;;;;;EDPC50E;;;TRAPP;7896260200273;;;57,30;42,00;79,00;47,53;;;;;;;;;;;CORTADORA DE CéSPED ELéCTRICA ADECUADA PARA EL CORTE DE PASTO EN LOS JARDINES RESIDENCIALES, PARQUES, CAMPOS DE FúTBOL Y OTROS.PRODUCTOS DE úLTIMA GENERACIóN, EFICIENTE Y SEGURA.5 ALTURAS DE CORTE.RUEDAS RECUBIERTAS CON NEUMáTICOS DE PVC.HOJA DE ACERO CON LA INDUCCIóN DE ENDURECIMIENTO DE LA VANGUARDIA.ESTABLECER PARA LA FIJACIóN DE LA CUCHILLA DE CORTE DE ALTA RESISTENCIA, LO QUE EL AISLAMIENTO COMPLETO.MANGO PLEGABLE, CON REVESTIMIENTO DE PVC FLEXIBLE, ALTAMENTE AISLANTE.CON 10 METROS DE CABLE ELéCTRICO.FáCIL MONTAJE, LIMPIEZA, ALMACENAMIENTO Y TRANSPORTE.EXIGIR EL USO DE AMBAS MANOS PARA MANEJAR LA CUCHILLA PARA EVITAR CONEXIONES ACCIDENTALES.TRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES SUJETAS A OXIDACIóN.PINTAR CON PINTURA DE POLIéSTER EN POLVO CURADO EN UN HORNO A 180 �;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPC50E.jpg;;;;;
;Cortacesped Trapp mc850g naftero 3.5hp s/ bolsa;1;1806000;;;;;;EDPC850G;;;TRAPP;7896260294258;;;56,00;38,00;80,30;42,72;;;;;;;;;;;IDEAL PARA JARDINES RESIDENCIALES, 1300W, CON BOLSA, 35CM DE CORTE, 5 NIVELES DE CORTE;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPC850G.jpg;;;;;
;Cortacesped Trapp sl350 electrico 1300w s/ bolsa;1;1260000;;;;;;EDPCSL350;;;TRAPP;7896260200303;;;43,50;30,00;65,50;21,37;;;;;;;;;;;POTENCIA 1 HP SALIDA LATERAL5 NIVELES DE CORTEMEDIDA DE CORTE 35 CM  10 METROS DE CABLE RUEDA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCSL350.jpg;;;;;
;Cortacesped Trapp sl30s electrico 1050w s/ bolsa;1;913000;;;;;;EDPCSL30S1050;;;TRAPP;7896260206701;;;43,00;30,00;66,00;21,29;;;;;;;;;;;CORTE EL CéSPED EN LOS JARDINES RESIDENCIALES.3 ALTURAS DE CORTE.MANGO PLEGABLE, CON REVESTIMIENTO DE PVC FLEXIBLE, ALTAMENTE AISLANTE.FáCIL MONTAJE, LIMPIEZA, ALMACENAMIENTO Y TRANSPORTETRATAMIENTO ANTICORROSIVO EN TODAS LAS PARTES SUJETAS A OXIDACIóN.CON 10 METROS DE CABLE ELéCTRICO.EXIGIR EL USO DE AMBAS MANOS PARA MANEJAR LA CUCHILLA PARA EVITAR CONEXIONES ACCIDENTALES.AISLADO, CON PLENA PROTECCIóN CONTRA DESCARGAS ELéCTRICAS.JUEGO DE FIJACIóN DE LA LâMINADE CORTE DE ALTA RESISTENCIA, PROPORCIONANDO UN AISLAMIENTO TOTAL.TIENE SALIDA LATERAL;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPCSL30S1050.jpg;;;;;
;Cortador de fiambres tokyo ind mod sl-195es-6 disco 20cm potencia0.2kw 220v;1;1691000;;;;;;GCFTSL195ES6;;;TOKYO INDUSTRIAL;6932398812276;;;46,00;36,00;48,00;19,87;;;;;;;;;;;CORTADOR DE FIMABRES MARCA, TOKYO INDUSTRIALMODELO , SL-195ES6 DISCOS 20 CM;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCFTSL195ES6.jpg;;;;;
;Cortacesped Trapp wm350 electrico 1300w c/ recolector;1;1123000;;;;;;EDPWM350;;;TRAPP;7896260209092;;;40,00;36,00;62,50;22,50;;;;;;;;;;;CORTADORA DE CéSPED ELéCTRICA ADECUADO PARA EL CORTE Y LA RECOLECCIóN DE HIERBAS EN LOS HUERTOS FAMILIARES.PRODUCTO DE úLTIMA GENERACIóN, EFICIENTE Y SEGURO.BASE DE PLáSTICOS DE INGENIERíA TERMOPLáSTICA, DE ALTA RESISTENCIA.3 ALTURAS DE CORTE.ESTABLECER PARA LA FIJACIóN DE LA CUCHILLA DE CORTE DE ALTA RESISTENCIA, LO QUE EL AISLAMIENTO COMPLETO.MANGO PLEGABLE, CON REVESTIMIENTO DE PVC FLEXIBLE, ALTAMENTE AISLANTE.FáCIL MONTAJE Y LIMPIEZA.RECOLECTOR DE PLASTICOCON 10 METROS DE CABLE ELéCTRICO.CUMPLE CON LA NORMA INTERNACIONAL DE SEGURIDAD IEC 335.1REQUIERE EL USO DE AMBAS MANOS PARA MANEJAR LA CUCHILLA PARA EVITAR CONEXIONES ACCIDENTALES.EL DOBLE AISLAMIENTO, CON PLENA PROTECCIóN CONTRA DESCARGAS ELéCTRICAS.BASE DE TERMOPLáSTICOBLOQUEO DE CABLE DE EXTENSIóNPOLIETILENO DE ALT;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDPWM350.jpg;;;;;
;Cortador manual de papas legumbres y frutas tokyo ind a150 c/acc;1;591000;;;;;;GC-A150;;;TOKYO INDUSTRIAL;6932398812283;;;25,00;29,00;49,00;8,88;;;;;;;;;;;CORTADOR MANUAL DE LEGUMBRES Y FRUTAS 4 MOLDES ESTRUCTURA EN ALUMINIO Y ACERO MODELO DE PARED;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GC-A150.jpg;;;;;
;Cortador manual Malta  mod529 de papas legumbres y frutas 10x10mm;1;225000;;;;;;GCMM-529;;;MALTA;;;;25,50;43,00;18,00;195,90;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCMM-529.jpg;;;;;
;Cortador manual Malta  mod503 de papas legumbres y frutas 10x10mm;1;147000;;;;;;GCMM-503;;;MALTA;;;;48,50;36,50;38,00;132,10;;;;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCMM-503.jpg;;;;;
