ID;Nombre;ID regra de impuestos;Precio impuestos incluidos;En oferta;Valor del descuento;Porcentaje de descuento;Descuento desde fecha;Descuento hasta fecha;Referencia Nº;Referencia Nº Proveedor;Precio impuestos excluidos;Marca;EAN13;UPC;Ecotasa;Anchura;Altura;Profundidad;Peso;Plazo de entrega con stock;Plazo de entrega sin stock;Cantidad;Cantidad minima;Nivel de stock bajo;Enviame un correo cuando stock bajo;Visible;Costo adicional de envio;Unidad precio;Precio unitario;Resumen;Descripcion larga;Etiquetas;Meta-titulo;meta-keywords;meta-descripcion;url-reescrita;etiqueta con stock;etiqueta en espera;disponible pedidos;fecha disponible;fecha creacion;mostrar precio;URL's de las imágenes;Texto alternativo;Elimine las imagenes existentes;Caracteristicas;Solo disponible por internet;
;Cocina combinada Tokyo euro 4h a gas neg horno electrico con encendido mesa inox;1;1058000;;;;;;COTOEU4HHEN-RE;;;TOKYO;7899639731873;;;50,50;81,50;57,50;59,16;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOEU4HHEN-RE.jpg;;;Marca:TOKYO&Producto:COCINAS COMBINADAS&Segmento:COCCION&Vendedor:Sara Comercial;;
;Cocina elect Tokyo md tokdualii 2horn 1 inducc 1 infrarrojo;1;521000;;;;;;COTOKDUALII;;;TOKYO;7841175013234;;;11,00;44,00;70,80;8,57;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COTOKDUALII-N.jpg;;;Marca:TOKYO&Producto:ANAFES DE EMPOTRAR&Segmento:COCCION&Vendedor:Sara Comercial;;
;Cocina industrial Progas 6h mod pms-600n c/opción de horno fsi-680;1;2045000;;;;;;GCP-PMS600N;;;PROGAS;7898466532318;;;88,00;16,50;111,00;40,29;;;3;;;;;;;;COCINA INDUSTRIAL 6 HORNALLAS DE 30X30 CMS. QUEMADORES SIMPLES CON DOBLE LLAMA. ESTRUCTURA EN CHAPA DE ACERO/HIERRO FUNDIDO. BANDEJA COLECTORA DE GRASA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMS600N.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina maxi 4hornallas Venancio mod m4d;1;3010000;;;;;;GCVM4D-NV;;;VENANCIO;7893956008496;;;80,00;144,50;110,50;319,35;;;3;;;;;;;;COCINA MODULAR LINEA MAXI 4 HORNALLAS. HORNALLAS REFORZADAS DE 40X40 CMS. QUEMADORES DOBLES DE 18 CMS. TOTALMENTE DESMONTABLE PARA TRASPORTE. ALTURA PADRON DE 80 CMS. PERFIL 10. UNION DE BORDE PARA AMPLIACIòN DE MODULOS;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVM4D-NV.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina maxi 6hornallas Venancio mod m6d;1;4973000;;;;;;GCVM6D;;;VENANCIO;7893956008847;;;124,00;35,00;170,00;184,45;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCVM6D.jpg;;;Marca:VENANCIO&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina Progas mod pm-400 4horn sencilla 30x30 sin horno;1;1275000;;;;;;GCP-PM400;;;PROGAS;7898466530819;;;79,00;20,00;72,00;28,44;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PM400.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina Progas 3hornallas 40*40 doble quemador c/horno pmd-300nf;1;3432000;;;;;;GCP-PMD300NF;;;PROGAS;;;;77,00;29,00;166,00;92,67;;;3;;;;;;;;COCINA INDUSTRIAL 3 HORNALLAS.3 HORNALLAS DE 40X40 CMS.QUEMADORES DOBLES DE 20 MM DE DIAMETRO.FABRICADO EN CHAPA DE ACERO CON PINTURA ANTICORROSIVA .ESTRUCTURA REFORZADA Y DESMONTABLE.BANDEJA COLECTORA DE GRASA;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMD300NF.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina Volcan mod 85852p acero inoxidable;1;3435000;;;;;;COVO85852P;;;VOLCAN;7797039002909;;;63,00;90,00;60,00;85,05;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COVO85852P.jpg;;;Marca:VOLCAN&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial;;
;Cocina Progas 2hornallas mod pm-200;1;630000;;;;;;GCP-PM200;;;PROGAS;7898466530802;;;22,00;76,00;48,00;20,06;;;3;;;;;;;;COCINA INDUSTRIAL 2 HORNALLAS DE 30X30 CMS EN HIERRO FUNDIDO. PERFIL 3 CMS QUEMADORES DE 10 CMS DE DIAMETRO EN MATERIAL FUNDIDO CON FIJACIòN A TRAVES DE ENCAJE. BANDEJA COLECTORA DE GRASA. ENTRADA PARA HORNO FSI-500;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PM200.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina Progas mod pms-400 4h 30*30cm sin horno;1;1377000;;;;;;GCOPG-PMS400;;;PROGAS;7898466530826;;;76,00;17,00;89,00;33,60;;;3;;;;;;;;COCINA INDUSTRIAL 4 HORNALLAS SIN HORNO.4 HORNALLAS DE 30X30 CMS.QUEMADORES DE 12MM DE DIAMETRO..HORNALLAS EN HIERRO FUNDIDO.FABRICADO EN CHAPA DE ACERO CON PINTURA EPOXI.ESTRUCTURA DESMONTABLE.;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCOPG-PMS400.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina Progas mod pms-600nfch 6horn c/plancha y horno;1;4263000;;;;;;GCP-PMS600NFCH;;;PROGAS;7898466532288;;;91,00;28,50;149,00;96,61;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/GCP-PMS600NFCH.jpg;;;Marca:PROGAS&Producto:COCINAS COMERCIALES&Segmento:GASTRONOMIA Y EQUIPOS COMERCIALES&Vendedor:Sara Comercial;;
;Cocina Whirlpool wfs5naruuw 5h inox;1;3159000;;;;;;COWFS5NARUUW;;;WHIRLPOOL;7891129519824;;;77,70;100,00;81,40;158,12;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWFS5NARUUW.jpg;;;Marca:WHIRLPOOL&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial;;
;Cocina Whirlpool wfd5narruw 5h inox doble horno;1;4739000;;;;;;COWFD5NARRUW;;;WHIRLPOOL;7891129519909;;;77,70;100,00;81,40;158,12;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/COWFD5NARRUW.jpg;;;Marca:WHIRLPOOL&Producto:COCINAS A GAS&Segmento:COCCION&Vendedor:Sara Comercial;;
;Condensador comercial Tokyo f/c 36000btu 380-420 50hz;1;2876000;;;;;;AATOCMI-36D-CHR;;;TOKYO;;;;44,00;110,00;112,00;135,52;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCMI-36D-CHR.JPG;;;Marca:TOKYO&Producto:ACONDICIONADORES DE AIRE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador techo suspendido Lg inverter ,36.000 btu/h, f/c,220-240v-1f-50/60hz;1;6172000;;;;;;AALGC19-PT-36CHR1;;;LG;8806087893014;;;114,00;91,80;46,10;120,61;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALGC19-PT-36CHR1.jpg;;;Marca:LG&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Lg mod aaLgc18-pt-60chr1 60000 btu f/c piso/techo gas eco 410a f/c 3;1;8379000;;;;;;AALGC18-PT-60CHR1;;;LG;8806087893021;;;113,00;147,50;46,00;191,68;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALGC18-PT-60CHR1.jpg;;;Marca:LG&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo 36000 btu cmi-36d frio s desc.horiz.;1;2175000;;;;;;AATOCMI-36D;;;TOKYO;;;;39,00;91,00;103,00;91,39;;;3;;;;;;;;FRíO SOLO, FRíO/CALORCOMPRESOR SCROLL DE ALTA EFICIENCIAFUNCIóN AUTO RESTARTDESHUMIDIFICADOR INDEPENDIENTE TIMER TRIFáSICOALTA CAPACIDAD PARA VENCER CONTRA PRESIONESVENTILADOR CON GRAN CAUDAL DE AIRE PARA DUCTOS DE HASTA 16 M. DE LONGITUD*OBSERVACIóN  LOS MODELOS CHR SON FRíO/CALOR;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCMI-36D.JPG;;;Marca:TOKYO&Producto:ACONDICIONADORES DE AIRE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Combo Remington secador ac5099 y alisador s9509 ultimate ceramic + adaptador;1;622000;;;;;;EDRC95095099;;;REMINGTON;074590544442;;;15,00;31,00;39,00;4,53;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/EDRC95095099.jpg;;;Marca:REMINGTON&Producto:COMBOS&Segmento:CUIDADO PERSONAL&Vendedor:Sara Comercial;;
;Condensador techo suspendido Lg inverter, 48.000 btu/h, f/c,380-420v-3f-50/60hz;1;7469000;;;;;;AALGC19-PT-48CHR1;;;LG;;;;114,00;146,20;46,10;192,08;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AALGC19-PT-48CHR1.jpg;;;Marca:LG&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo 48000 btu cmi-48d frio s desc.horiz;1;3111000;;;;;;AATOCMI-48D;;;TOKYO;;;;43,00;109,00;112,00;131,24;;;3;;;;;;;;FRíO SOLO, FRíO/CALORCOMPRESOR SCROLL DE ALTA EFICIENCIAFUNCIóN AUTO RESTARTDESHUMIDIFICADOR INDEPENDIENTETIMERTRIFáSICOALTA CAPACIDAD PARA VENCER CONTRA PRESIONESVENTILADOR CON GRAN CAUDAL DE AIRE PARA DUCTOS DE HASTA 16 M. DE LONGITUD;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCMI-48D.JPG;;;Marca:TOKYO&Producto:ACONDICIONADORES DE AIRE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo casete inverter cch18-ci-48chr1 48000btu f/c horiz 380v/3p/50h;1;5251000;;;;;;AATCCH18-CI-48CHR1;;;TOKYO;7841175011766;;;96,40;114,50;40,20;110,93;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CI-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo casette slim f/c60000btu cch18-cs-60chr1 desc vert 380v/3/50hz;1;5089000;;;;;;AATCCH18-CS-60CHR1;;;TOKYO;7841175010929;;;76,00;87,50;76,00;126,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CS-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo casete inverter cch18-ci-18chr1 18000btu f/c horiz 220v/1p/50h;1;3171000;;;;;;AATCCH18-CI-18CHR1;;;TOKYO;7841175011810;;;99,00;77,00;41,00;78,14;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CI-18CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo casette slim f/c36000btu cch18-cs-36chr1 desc vert 380v/3/50hz;1;3924000;;;;;;AATCCH18-CS-36CHR1;;;TOKYO;7841175010905;;;57,50;69,00;57,50;57,90;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CS-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo cassette f/c 18000btu cch18-c-18chr1 desc horiz 220v/50hz;1;2620000;;;;;;AATCCH18-C-18CHR1;;;TOKYO;7841175010851;;;33,50;58,50;92,00;45,07;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-C-18CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo casete inverter cch18-ci-60chr1 60000btu f/c horiz 380v/3p/50h;1;5865000;;;;;;AATCCH18-CI-60CHR1;;;TOKYO;7841175011773;;;96,40;114,50;40,20;110,93;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CI-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo cassette slim f/c48000btu cch18-cs-48chr1 desc vert380v/3/50hz;1;4728000;;;;;;AATCCH18-CS-48CHR1;;;TOKYO;7841175010912;;;76,00;87,50;76,00;126,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-CS-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo cassette f/c 48000btu-cm16-c-48chr1 380-420v 50hz horizontal;1;4546000;;;;;;AATCM16-C-48CHR1;;;TOKYO;7841175007486;;;43,00;120,00;103,00;132,87;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-C-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo cassette f/c12000btu cch18-c-12chr1 desc horiz 220v/50hz;1;2127000;;;;;;AATCCH18-C-12CHR1;;;TOKYO;7841175010844;;;33,50;58,50;92,00;45,07;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-C-12CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo cm17-36chr1 36000btu f/c piso/techo 380v/50hz;1;4048000;;;;;;AATCM17-36CHR1;;;TOKYO;7841175008933;;;74,00;80,00;74,00;109,52;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM17-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo ducto vertical f/c 36000btu mod cch18-dv-36chr1 380v/3/50hz;1;3974000;;;;;;AATCCH18-DV-36CHR1;;;TOKYO;7841175011056;;;57,50;69,00;57,50;59,70;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-DV-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo ducto vertical f/c 120000btu cm18-dv-120chr1 380-400v 3n 50hz;1;14455000;;;;;;AATCM18-DV-120CHR1;;;TOKYO;7841175011353;;;106,00;73,00;132,00;255,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM18-DV-120CHR1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo ducto vertical f/c 48000btu mod cch18-dv-48chr1 380v/3/50hz;1;4546000;;;;;;AATCCH18-DV-48CHR1;;;TOKYO;7841175011063;;;76,00;87,50;76,00;126,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-DV-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo ducto vertical f/c 60000btu mod cch18-dv-60chr1 380v/3/50hz;1;5162000;;;;;;AATCCH18-DV-60CHR1;;;TOKYO;7841175011070;;;76,00;87,50;76,00;126,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-DV-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO DUCTO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense 12 mts 24000btu cafh19-24chr1 kit incluido;1;1998000;;;;;;AATOCAFH19-24CHR1;;;TOKYO;7841175012589;;;43,50;72,50;94,50;74,51;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-24CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense 12000btu cafh19-12chr1 kit incluido;1;883000;;;;;;AATOCAFH19-12CHR1;;;TOKYO;7841175012541;;;78,00;34,50;57,00;38,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-12CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense 18000btu cafh19-18chr1 kit incluido;1;1502000;;;;;;AATOCAFH19-18CHR1;;;TOKYO;7841175012565;;;92,00;40,00;62,00;57,04;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAFH19-18CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense cae19-24chr1 24000btu c/control kit incluido;1;1998000;;;;;;AATOCAE19-24CHR1;;;TOKYO;7841175012503;;;43,50;72,50;94,50;74,51;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-24CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense cae19-12chr1 12000btu c/control kit incluido;1;883000;;;;;;AATOCAE19-12CHR1;;;TOKYO;7841175012466;;;34,50;57,00;78,00;38,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-12CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense cae19-18chr1 18000btu c/control kit incluido;1;1502000;;;;;;AATOCAE19-18CHR1;;;TOKYO;7841175012480;;;40,00;62,00;92,00;57,04;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-18CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo mod 60chr1 60000btu/h piso/techo gas ecologico r410a fc/c;1;5078000;;;;;;AATCCH19-PT-60CHR1N;;;TOKYO;7841175013357;;;76,00;87,50;76,00;126,35;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH19-PT-60CHR1N.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo extense cae19-36chr1 36000btu kit incluido;1;3650000;;;;;;AATOCAE19-36CHR1;;;TOKYO;7841175012527;;;19,50;89,00;110,50;68,00;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCAE19-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo mod ca17-c-48chr1 48000btu/h cassete gas eco r410a f/c 3 horiz;1;4546000;;;;;;AATCA17-C-48CHR1;;;TOKYO;7841175009114;;;43,00;137,00;109,00;160,53;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA17-C-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo mod ca17-c-18chr1 18000btu/h cassete gas eco r410a f/c 1 horiz;1;2491000;;;;;;AATCA17-C-18CHR1;;;TOKYO;7841175009053;;;40,00;62,00;92,00;57,04;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA17-C-18CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo mod ca17-pt-48chr1 48000btu/h piso/techo gas ecologico r410a f;1;4546000;;;;;;AATCA17-PT-48CHR1;;;TOKYO;7841175009176;;;43,00;138,00;109,00;161,70;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCA17-PT-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo mod cm16-48chr1 48000btu f/c piso/techo 380v-50hz;1;4546000;;;;;;AATCM16-48CHR1;;;TOKYO;7841175007738;;;74,00;80,00;74,00;109,52;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo optima inverter 12000btu ctfh18-12chc/control kit incluido;1;1274000;;;;;;AATOCTFH18-12CHRDI1;;;TOKYO;7841175011476;;;79,80;35,60;58,50;41,55;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-12CHRDI1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo optima inverter 18000btu ctfh18-18chc/control kit incluido;1;2009000;;;;;;AATOCTFH18-18CHRDI1;;;TOKYO;7841175011490;;;86,30;36,10;59,00;45,95;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-18CHRDI1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo optima inverter 24000btu ctfh18-24chc/control kit incluido;1;2711000;;;;;;AATOCTFH18-24CHRDI1;;;TOKYO;7841175011513;;;91,00;39,20;63,50;56,63;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-24CHRDI1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo optima vrf inverter 105.094 btu/h 380~415,50,3;1;32150000;;;;;;AARV-CTO105CHRI1;;;TOKYO;7841175013111;;;98,00;81,00;185,00;367,13;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AARV-CTO105CHRI1.jpg;;;Marca:TOKYO&Producto:AIRES TIPO VRF&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo p/cassette f/c 60000btu mod cm16-c-60chr1 380-420v 50hz horizo;1;5165000;;;;;;AATCM16-C-60CHR1;;;TOKYO;7841175007523;;;44,00;121,00;104,00;138,42;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCM16-C-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS CASETTE&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo piso/techo inverter mod 36chr1 36000btu f/c 380v/3p;1;4532000;;;;;;AATCCH18-PTI-36CHR1;;;TOKYO;7841175011780;;;112,00;90,00;48,50;122,22;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-36CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo piso/techo inverter mod 60chr1 60000btu f/c 380v/3p;1;5865000;;;;;;AATCCH18-PTI-60CHR1;;;TOKYO;7841175011650;;;96,40;114,50;40,20;110,93;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-60CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo piso/techo inverter mod 48chr1 48000btu f/c 380v/3p;1;5251000;;;;;;AATCCH18-PTI-48CHR1;;;TOKYO;7841175011704;;;96,40;144,50;40,20;139,99;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATCCH18-PTI-48CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PISO-TECHO&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo swing sway 30000btu ctfh18-30chr1 kit incluido;1;2573000;;;;;;AATOCTFH18-30CHR1;;;TOKYO;7841175011452;;;101,50;42,50;72,00;77,65;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCTFH18-30CHR1.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
;Condensador Tokyo-swing sway 36000btu f/c cma17-36chr1 220v/50hz;1;3796000;;;;;;AATOCMA17-36CHR1SW;;;TOKYO;7841175009725;;;109,00;50,00;87,50;119,22;;;3;;;;;;;;;;;;;;;;;;;;;http://181.40.23.235:8099/files/imagenes/productos/AATOCMA17-36CHR1SW.jpg;;;Marca:TOKYO&Producto:AIRES SPLITS PARED&Segmento:CLIMATIZACION&Vendedor:Sara Comercial;;
